OptionSymbol,Expiry,Strike,OptionType,UnderlyingPrice,StockSymbol
AAPL151023P00111000,23-Oct-15,111,P,111.01,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.04,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.05,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.06,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.07,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.08,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.1,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.11,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.12,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.13,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.16,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.18,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.22,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.26,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.29,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.3,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.32,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.33,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.34,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.36,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.38,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.39,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.4,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.41,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.43,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.55,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.57,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.58,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.64,AAPL
AAPL151023P00111000,23-Oct-15,111,P,111.74,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.01,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.02,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.03,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.04,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.05,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.07,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.08,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.09,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.1,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.11,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.12,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.13,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.14,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.15,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.17,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.18,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.19,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.2,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.21,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.22,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.23,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.24,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.25,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.27,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.28,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.29,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.3,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.31,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.32,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.33,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.34,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.35,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.36,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.37,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.38,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.39,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.4,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.41,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.42,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.43,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.44,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.45,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.46,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.47,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.48,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.49,AAPL
AAPL151023P00112000,23-Oct-15,112,P,110.5,AAPL
